age,workclass,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
37,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,16,1,40,United-States,<=50K
22,State-gov,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,31,-1,50,United-States,<=50K
27,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,-40,-1,40,United-States,>50K
44,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,6773,0,44,Germany,<=50K
22,Private,12th,7,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Female,-33,-2,40,Philippines,<=50K
27,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,-4,0,40,United-States,<=50K
19,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,-8,0,50,United-States,<=50K
27,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,14691,-1,40,Philippines,<=50K
32,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,-45,-1,40,United-States,>50K
71,Self-emp-not-inc,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,-11,1,37,United-States,<=50K
21,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,58,0,11,United-States,<=50K
67,State-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,-29,1,35,United-States,<=50K
68,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7883,0,65,United-States,>50K
46,Local-gov,Bachelors,12,Never-married,Prof-specialty,Not-in-family,White,Female,-1,-1,29,United-States,<=50K
58,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Female,8,2,40,United-States,>50K
21,Private,Some-college,9,Widowed,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,4,-2,40,Nicaragua,<=50K
44,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Female,2658,0,29,Ireland,<=50K
56,Private,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,-20,1,40,United-States,<=50K
33,Self-emp-not-inc,7th-8th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,-1,1,40,Haiti,<=50K
39,Private,5th-6th,3,Married-civ-spouse,Other-service,Husband,Other,Male,7,0,40,Mexico,<=50K
22,Private,Some-college,13,Never-married,Sales,Own-child,White,Male,-43,-1,40,United-States,<=50K
34,Private,7th-8th,3,Never-married,Other-service,Husband,Black,Male,-20,2,35,Dominican-Republic,<=50K
39,State-gov,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,16,0,40,United-States,>50K
45,Private,Masters,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,-9,-1,40,United-States,>50K
68,Self-emp-inc,9th,7,Married-civ-spouse,Other-service,Husband,White,Male,7,1,40,United-States,<=50K
32,Private,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Male,1,0,50,United-States,>50K
22,Private,Some-college,10,Never-married,Handlers-cleaners,Unmarried,White,Male,-1,2,40,United-States,<=50K
30,State-gov,Bachelors,13,Divorced,Adm-clerical,Own-child,White,Female,-72,0,40,United-States,<=50K
22,Federal-gov,Some-college,10,Never-married,Sales,Own-child,White,Male,-43,0,40,United-States,<=50K
29,Private,10th,14,Never-married,Sales,Not-in-family,White,Male,-61,0,40,United-States,<=50K
31,Private,7th-8th,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-42,0,40,United-States,<=50K
42,Private,HS-grad,9,Never-married,Other-service,Wife,White,Male,-67,-2,49,United-States,<=50K
21,Self-emp-not-inc,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,27,0,14,United-States,<=50K
64,Private,Bachelors,7,Never-married,Farming-fishing,Not-in-family,White,Female,-27,2,40,United-States,<=50K
25,Private,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,-18,0,49,United-States,<=50K
32,Self-emp-inc,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,-4,-1,36,United-States,<=50K
21,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,64,0,40,United-States,<=50K
35,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-46,-1,40,United-States,>50K
21,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,-3,0,31,United-States,<=50K
36,Private,Bachelors,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,-56,-1,40,United-States,<=50K
22,Private,Some-college,10,Never-married,Other-service,Own-child,Black,Female,19,-2,16,Cambodia,<=50K
34,Private,HS-grad,9,Married-spouse-absent,Handlers-cleaners,Other-relative,Black,Female,3081,-1,34,Vietnam,<=50K
23,Private,Some-college,4,Married-spouse-absent,Other-service,Not-in-family,White,Female,13,0,40,Guatemala,<=50K
51,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,-53,3,40,Canada,<=50K
41,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,-37,-1,44,United-States,<=50K
47,Private,Masters,6,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Male,-33,-2,40,India,<=50K
36,Private,HS-grad,9,Divorced,Sales,Other-relative,Black,Female,-13,-2,40,Nicaragua,<=50K
35,State-gov,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,-53,1,40,United-States,>50K
57,Local-gov,HS-grad,9,Divorced,Prof-specialty,Unmarried,Black,Female,-10,-1,50,United-States,<=50K
22,Self-emp-not-inc,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,1,0,23,United-States,<=50K
41,Private,11th,14,Divorced,Tech-support,Not-in-family,White,Female,-30,0,40,United-States,<=50K
30,Private,Masters,14,Widowed,Craft-repair,Not-in-family,White,Female,16,1,50,United-States,<=50K
51,Self-emp-inc,5th-6th,9,Married-civ-spouse,Sales,Husband,White,Male,31,0,50,United-States,>50K
59,Private,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,-10,2,40,United-States,<=50K
18,Private,Bachelors,13,Never-married,Sales,Own-child,White,Male,-62,0,43,United-States,<=50K
34,Private,11th,5,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,-2,0,13,India,<=50K
39,State-gov,HS-grad,9,Married-spouse-absent,Sales,Not-in-family,White,Female,-75,0,40,Italy,<=50K
46,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,Female,-17,-1,40,United-States,<=50K
28,Private,9th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,-55,0,40,Scotland,<=50K
30,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Male,-6,-1,23,United-States,<=50K
35,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,38,1,40,Philippines,<=50K
62,Private,11th,9,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,13,-1,57,United-States,<=50K
59,Private,10th,4,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,-57,1,40,El-Salvador,<=50K
52,Private,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Female,12,1,51,United-States,<=50K
20,Private,Assoc-acdm,7,Never-married,Sales,Own-child,White,Male,-12,-1,40,Nicaragua,<=50K
29,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,10,0,19,United-States,<=50K
34,Private,HS-grad,9,Never-married,Sales,Own-child,White,Male,18,-1,40,United-States,<=50K
23,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,-46,-1,40,Philippines,<=50K
44,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,17,0,57,United-States,>50K
56,State-gov,Prof-school,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,-15,3,40,United-States,<=50K
45,State-gov,Some-college,13,Widowed,Exec-managerial,Unmarried,White,Female,-30,-1,50,El-Salvador,<=50K
57,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,-74,0,40,United-States,<=50K
35,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,6944,-1,40,United-States,>50K
32,Private,Some-college,10,Never-married,Other-service,Not-in-family,Black,Female,-14,-1,40,United-States,<=50K
33,Self-emp-inc,HS-grad,7,Never-married,Craft-repair,Not-in-family,White,Male,-19,0,40,Ireland,<=50K
75,Self-emp-inc,Prof-school,15,Married-civ-spouse,Other-service,Husband,White,Male,15296,0,66,United-States,>50K
40,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,25,-2,40,United-States,<=50K
60,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,6,-2,44,United-States,<=50K
28,Private,10th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,-60,2,11,United-States,<=50K
53,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,-24,0,59,United-States,<=50K
43,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,11,0,40,United-States,<=50K
29,Without-pay,Some-college,10,Never-married,Sales,Own-child,Black,Male,5,-1,40,United-States,<=50K
48,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,34,1,50,United-States,>50K
29,Private,HS-grad,9,Separated,Other-service,Unmarried,Black,Female,-5,-1,40,United-States,<=50K
54,Private,Assoc-voc,11,Separated,Machine-op-inspct,Unmarried,White,Female,10,2,40,United-States,<=50K
36,Private,Masters,12,Divorced,Exec-managerial,Not-in-family,White,Female,-44,0,40,United-States,<=50K
42,State-gov,Some-college,12,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,20,1786,36,United-States,<=50K
26,Private,HS-grad,11,Never-married,Sales,Not-in-family,White,Female,-19,-1,50,United-States,<=50K
37,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,15,-1,71,United-States,>50K
22,Private,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,-59,-1,25,United-States,<=50K
36,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,8,1,22,United-States,<=50K
31,Private,HS-grad,9,Never-married,Transport-moving,Unmarried,Black,Male,-38,0,40,United-States,<=50K
63,Private,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,-42,-2,40,Mexico,<=50K
43,Self-emp-not-inc,Doctorate,15,Married-civ-spouse,Craft-repair,Husband,White,Male,-3,0,40,United-States,>50K
53,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,-13,1,40,United-States,<=50K
61,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,2,1,45,United-States,<=50K
46,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Own-child,White,Male,2423,1,40,United-States,<=50K
26,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,-56,-1,40,Hong,<=50K
30,Self-emp-not-inc,Some-college,10,Separated,Transport-moving,Own-child,White,Male,-16,0,36,United-States,<=50K
51,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,-25,-1,40,United-States,<=50K
53,Private,Some-college,9,Never-married,Machine-op-inspct,Not-in-family,Black,Male,-24,1,40,United-States,<=50K
62,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,13935,-1,40,United-States,>50K
43,Private,Bachelors,15,Married-civ-spouse,Craft-repair,Husband,White,Male,10,0,58,United-States,>50K
42,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,-22,-2,40,United-States,<=50K
20,State-gov,Some-college,12,Never-married,Prof-specialty,Not-in-family,White,Male,11,1,23,United-States,<=50K
35,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Female,-37,0,23,United-States,<=50K
37,Private,Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,3,1,40,Vietnam,<=50K
23,Self-emp-not-inc,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,7046,-1,40,United-States,<=50K
44,Private,HS-grad,9,Divorced,Sales,Own-child,White,Female,-59,-1,18,United-States,<=50K
54,Private,7th-8th,15,Married-civ-spouse,Craft-repair,Husband,Other,Male,-31,1,40,Dominican-Republic,<=50K
54,Private,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,-15,1,40,Mexico,<=50K
49,Local-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,-2,40,United-States,>50K
42,State-gov,Bachelors,14,Never-married,Prof-specialty,Not-in-family,White,Male,-39,-2,40,United-States,<=50K
49,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,6555,1,40,United-States,<=50K
47,Self-emp-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,30,2,50,United-States,>50K
49,Private,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,6,2,50,United-States,>50K
29,Private,HS-grad,5,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Female,28,-1,40,Outlying-US(Guam-USVI-etc),<=50K
37,State-gov,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,-41,1,35,United-States,<=50K
53,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,-11,2,62,Philippines,>50K
18,Private,12th,8,Never-married,Other-service,Not-in-family,White,Female,34,1,31,United-States,<=50K
29,Private,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,29,-1,40,United-States,<=50K
22,Private,Masters,10,Divorced,Prof-specialty,Not-in-family,White,Female,-24,0,19,United-States,<=50K
31,Private,1st-4th,9,Never-married,Handlers-cleaners,Own-child,Black,Male,27,2,40,United-States,<=50K
47,Private,Assoc-acdm,12,Married-civ-spouse,Handlers-cleaners,Wife,White,Male,-48,-2,35,United-States,<=50K
39,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,2451,0,40,Guatemala,<=50K
64,Federal-gov,Assoc-acdm,12,Divorced,Sales,Unmarried,White,Female,3,0,35,United-States,<=50K
49,Private,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,15,1,40,United-States,<=50K
18,Private,Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,-42,-1,20,United-States,<=50K
24,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,-52,0,40,China,<=50K
65,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,-1,-1,60,United-States,<=50K
38,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,32,1979,49,United-States,>50K
28,State-gov,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,6,1,40,Taiwan,<=50K
19,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,-57,-1,10,United-States,<=50K
47,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,-46,1,49,United-States,<=50K
21,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,-64,-1,36,Hungary,<=50K
51,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,47,0,50,United-States,>50K
48,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Other-relative,White,Female,-12,0,40,Cambodia,<=50K
28,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,-30,0,40,England,<=50K
21,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Other,Male,-12,-1,31,Mexico,<=50K
23,Private,Some-college,10,Never-married,Farming-fishing,Other-relative,White,Male,23,-2,20,United-States,<=50K
59,Local-gov,Some-college,10,Separated,Prof-specialty,Not-in-family,White,Male,-38,0,49,United-States,<=50K
55,Private,Some-college,6,Never-married,Handlers-cleaners,Other-relative,White,Male,18,1,40,United-States,<=50K
31,State-gov,HS-grad,9,Never-married,Sales,Own-child,White,Male,-74,-1,50,United-States,<=50K
44,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,-10,-1,40,United-States,<=50K
53,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,1985,1,40,United-States,<=50K
46,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Exec-managerial,Wife,White,Female,-4,2,40,United-States,>50K
54,Local-gov,Assoc-voc,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,-1,40,United-States,<=50K
23,Private,9th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-54,1,40,Mexico,<=50K
33,Local-gov,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,-62,0,40,United-States,<=50K
34,Local-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,13,-1,40,United-States,<=50K
53,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,-19,-1,36,Dominican-Republic,<=50K
46,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,-17,1,36,United-States,>50K
35,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,-34,0,40,United-States,<=50K
71,Private,1st-4th,11,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Female,-15,0,40,India,>50K
45,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,15,1,40,Columbia,<=50K
28,Private,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,White,Male,-22,0,40,United-States,<=50K
20,Private,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,23,0,21,United-States,<=50K
44,Self-emp-not-inc,HS-grad,9,Never-married,Sales,Other-relative,White,Male,-8,-1,50,United-States,>50K
27,Local-gov,Bachelors,13,Never-married,Handlers-cleaners,Own-child,White,Male,-61,0,40,United-States,<=50K
50,Private,5th-6th,6,Married-civ-spouse,Other-service,Husband,White,Male,-99,1,40,Hong,<=50K
34,Self-emp-not-inc,7th-8th,6,Never-married,Transport-moving,Own-child,White,Male,-10,1,37,Mexico,<=50K
21,Self-emp-not-inc,Some-college,10,Never-married,Sales,Not-in-family,Other,Male,4,-2,40,Dominican-Republic,<=50K
29,Private,HS-grad,7,Married-civ-spouse,Other-service,Husband,White,Male,33,1,40,Dominican-Republic,<=50K
46,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,-71,-2,40,Trinadad&Tobago,<=50K
48,Private,11th,12,Married-civ-spouse,Protective-serv,Husband,White,Male,-35,-1,49,United-States,<=50K
39,Private,10th,3,Married-civ-spouse,Other-service,Other-relative,White,Female,-45,1,40,Cuba,<=50K
28,Private,HS-grad,9,Never-married,Craft-repair,Husband,White,Male,-64,-1,40,United-States,<=50K
29,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,-22,1,40,United-States,<=50K
39,Private,HS-grad,9,Never-married,Transport-moving,Unmarried,Black,Male,2,-3,40,United-States,<=50K
57,Private,Assoc-acdm,14,Divorced,Other-service,Unmarried,White,Female,15115,0,34,United-States,<=50K
24,Private,10th,6,Divorced,Machine-op-inspct,Not-in-family,White,Female,7,0,40,United-States,<=50K
40,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-26,2,40,Ecuador,<=50K
27,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Other-relative,White,Male,11,0,40,Ireland,<=50K
57,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,-39,1,50,United-States,<=50K
41,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,-56,-1,40,Columbia,<=50K
30,State-gov,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,-4,-1,36,United-States,<=50K
44,Private,Assoc-acdm,9,Widowed,Tech-support,Unmarried,White,Female,-58,3,40,United-States,<=50K
44,Private,HS-grad,9,Married-spouse-absent,Exec-managerial,Other-relative,White,Female,1,2,40,United-States,<=50K
20,Private,10th,7,Never-married,Machine-op-inspct,Husband,White,Female,-38,-2,40,United-States,<=50K
34,Private,HS-grad,9,Never-married,Other-service,Husband,Black,Male,-69,1,40,Germany,<=50K
40,Private,HS-grad,9,Separated,Machine-op-inspct,Husband,Black,Male,14,1,40,Canada,<=50K
43,Private,Some-college,10,Widowed,Other-service,Unmarried,Black,Female,-27,-1,40,United-States,<=50K
32,Federal-gov,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,-13,2,40,United-States,<=50K
47,Private,Bachelors,13,Separated,Adm-clerical,Unmarried,White,Male,18,1,40,United-States,<=50K
